user_id;total_orders;total_revenue
63d7ca4f7ec17575622d835d;17;0
631e6dd4516d7c2adcec5e26;17;5492
631e6dd8516d7c2adcec5e43;17;5829
631e6ab0516d7c2adcec4110;17;4879
649118d11e0ee8de54942458;17;0
631e52ca049b5bbe31460907;17;15412
631e537d049b5bbe314610a1;17;7965
631e6b1d516d7c2adcec45eb;17;4500
631e4e6a049b5bbe3145de36;17;12923
631e456a049b5bbe3145a4a0;17;472425
631e61d2516d7c2adcebdd2d;17;369660
6411769ea4a745fd7d1f9dbd;17;305052
63bcfe5b0ab8fea676af2297;17;0
631e4e64049b5bbe3145de29;17;830662
66011bdf267d3b7756439d65;17;60904
63204e4436adb3394d50a502;17;1187076
6343c0b35d324312b28a79f9;17;82909
631e65ba516d7c2adcec0916;17;35815
631e5d6e516d7c2adcebc181;17;3166
631e52a9049b5bbe3146078a;17;10629
631e5715049b5bbe31462e2c;17;7688
631e5374049b5bbe31461033;17;5980
631e50b2049b5bbe3145f2d3;17;6045
63207dba36adb3394d51e8d9;17;7452
63207b4f36adb3394d51d573;17;7776
631e6f13516d7c2adcec6910;17;8961
631e50aa049b5bbe3145f277;17;21677
631e544d049b5bbe31461940;17;9758
63d769730508689eccfe9ebf;17;0
631e3212f6f16759f9d9f94a;17;567563
6320468f36adb3394d505ce8;17;274127
63311aa9c86000543c7b6b8c;17;0
631e51e7049b5bbe3145ff4a;17;171994
63207bd236adb3394d51d95f;17;13686
631e5de7516d7c2adcebc6f6;17;5599
631e5d6a516d7c2adcebc16f;17;5442
631e6b65516d7c2adcec4957;17;5843
631e5c7f516d7c2adcebb851;17;4793
63d752277ec175756217cb33;17;0
63dcc017ea872f4952e3d532;17;11649
64081365e817d4a48a0d28db;17;0
63d34ba80508689ecce2e459;17;55105
64899334854886c541ea9a28;17;0
631e6993516d7c2adcec347c;17;5042
631e516c049b5bbe3145faa5;17;6899
631e597f516d7c2adceb9db8;17;9390
631e5950516d7c2adceb9b9c;17;9416
6320318936adb3394d4fc4a2;17;2074114
6423cf4387cfee0cc3828c7c;17;7110
6423a2e69047f766ac98b9d8;17;7110
6423a9919047f766ac9a530a;17;7110
6320984b36adb3394d52b684;17;5043
631e6e7c516d7c2adcec62fe;17;11471
631e5476049b5bbe31461a92;17;8362
631e589b516d7c2adceb93b4;17;9548
631e58b4516d7c2adceb94d8;17;5276
63207d1e36adb3394d51e3bc;17;7642
6320a3dd36adb3394d52ff22;17;5661
631e5d9e516d7c2adcebc40c;17;12542
631e5833516d7c2adceb9069;17;6545
631e6a17516d7c2adcec3a50;17;5714
631e6a4c516d7c2adcec3c7d;17;5590
631e24f1df5e0b1702afae87;17;8702
631e24f6df5e0b1702afaebe;17;9794
63d0fb024d99757644c29c83;17;7482
631e5a7e516d7c2adceba70a;17;3297
631e5a7a516d7c2adceba6e5;17;3398
631e6e60516d7c2adcec61be;17;11700
63da398bc9da10469eaa47f6;17;0
631e52d3049b5bbe3146096a;17;6429
631e4c0ce5e161518efeb548;17;0
63e061b9ea872f4952f36ae2;17;0
631e69c7516d7c2adcec3708;17;7286
63edb364dd5e77f9b1fd2ca3;17;0
631e4e7ce5e161518eff442c;17;0
63db0e210508689ecc183635;17;0
631e3c17f6f16759f9da3981;17;829416
631e3c1cf6f16759f9da39b6;17;331996
631e4e7de5e161518eff466d;17;0
631e4496049b5bbe31459f38;17;4861977
65b223b5f86ee47895864eda;17;2357310
631e3c53f6f16759f9da3c4f;17;7739754
6482f0d4c573e5a5b2107453;17;946473
631e5c74516d7c2adcebb7e0;17;8837879
6414254a03b31768cbfff7d1;17;2140028
660122df2bc6ea48aeb5e36e;17;1631711
631e294fdf5e0b1702afd341;17;7924340
631e4ad8049b5bbe3145c781;17;403500
631e45db049b5bbe3145a802;17;650862
631e3f40f6f16759f9da5980;17;505986
631e22e5df5e0b1702af9def;17;509075
631e2e2bdf5e0b1702aff3a5;17;1611011
631e1d6edf5e0b1702af7c21;17;790628
631e1d64df5e0b1702af7bc3;17;672949
6320289c36adb3394d4f604f;17;419250
631e24a5df5e0b1702afabd6;17;575625
631e4ef4049b5bbe3145e2e1;17;450396
6410360c04d432904d433920;17;8340015
631e64d2516d7c2adcebfeb1;17;720995
631e4967049b5bbe3145bc8c;17;3460422
631e23d3df5e0b1702afa7b0;17;3051335
63204c0836adb3394d509127;17;1923897
632039f636adb3394d4ff72d;17;940754
632032f436adb3394d4fd150;17;17402
632041f736adb3394d502cba;17;174524
631e4c20049b5bbe3145d085;17;6989787
641804aa8eaa289c80d1de04;17;4658816
631e466b049b5bbe3145acd3;17;526518
631e3d05f6f16759f9da44a5;17;1511377
631e65fe516d7c2adcec0c49;17;541875
63202f7236adb3394d4fb071;17;17021
631e6f77516d7c2adcec6e1b;17;5668
63205a7736adb3394d510aa2;17;1953750
63202e9836adb3394d4fa590;17;10847984
6320390736adb3394d4ff0fb;17;941677
63d0f6834d99757644c1b807;17;0
631e4bfae5e161518efe8644;17;0
631e29e1df5e0b1702afd6a4;17;86625
631e4bca049b5bbe3145cd88;17;131250
632025eb36adb3394d4f445b;17;304500
631e3be0f6f16759f9da37e3;17;61985
631e10ebdf5e0b1702af704f;17;507750
631dff80df5e0b1702af5d59;17;157500
631e4890049b5bbe3145b862;17;103913
631e383ef6f16759f9da368e;17;38209
631e2247df5e0b1702af9c06;17;0
631e4f06049b5bbe3145e3b3;17;53876
632067cd36adb3394d518ec6;17;310356
631e31a7f6f16759f9d9f509;17;64500
632027e336adb3394d4f59bb;17;504098
631e6733516d7c2adcec17f2;16;8887
631e508b049b5bbe3145f138;16;10351
631e5656049b5bbe31462918;16;5304
63d36e530508689ecce5cf4f;16;6887
631e3e64f6f16759f9da5564;16;206888
631e5542049b5bbe31462082;16;5619
631e5290049b5bbe3146069e;16;8257
631e4fef049b5bbe3145eb70;16;11146
631e5070049b5bbe3145f00f;16;9545
631e500e049b5bbe3145ecc3;16;11070
631e52cf049b5bbe31460940;16;8488
631e504d049b5bbe3145eeab;16;9387
631e547a049b5bbe31461ab1;16;10103
631e4ed0049b5bbe3145e1d2;16;286043
631e5111049b5bbe3145f71f;16;625316
64c7667e5d1a02f0b442ed61;16;528750
631e4e7fe5e161518eff4abf;16;0
631e5059049b5bbe3145ef25;16;10109
631e52bd049b5bbe31460862;16;5870
631e4c0be5e161518efeb348;16;0
631ff2418f33da011964dee6;16;0
648acbcdc7be166181dd86c3;16;85250
631e47b0049b5bbe3145b499;16;402568
631e3e66f6f16759f9da5571;16;479014
631e4efa049b5bbe3145e332;16;1928524
631e4e7ae5e161518eff3eed;16;0
63d331ab7ec1757562dc8701;16;0
631e5af0516d7c2adcebaad2;16;6868
631e51fd049b5bbe3146004e;16;3795961
631e462d049b5bbe3145aae5;16;786638
631e4e7de5e161518eff45db;16;0
6320304436adb3394d4fb8c7;16;507859
631e3e22f6f16759f9da5204;16;1961250
631e2718df5e0b1702afbf5f;16;200009
631e3e56f6f16759f9da5492;16;536549
63ed9abde7fea86670f5b33c;16;9961
631e67c5516d7c2adcec1d37;16;8289
631e58d4516d7c2adceb9626;16;8029
631e5596049b5bbe314623ed;16;8618
631e5906516d7c2adceb9849;16;5779
631e55c0049b5bbe31462587;16;4645
631e5a74516d7c2adceba6ae;16;5063
631e5083049b5bbe3145f0d7;16;8293
631e69a2516d7c2adcec355c;16;9001
642cf9fcebe5e3af77c68acf;16;5482
631e5afd516d7c2adcebab3e;16;5395
63e1ade654729195e906371c;16;6165
631e5254049b5bbe31460437;16;14835
631e695e516d7c2adcec318f;16;7029
631e676b516d7c2adcec1a69;16;9859
640954cb8d01f839294a2e29;16;9285
631e695c516d7c2adcec3170;16;7848
64093aa78d01f8392941098d;16;4641
631e5da6516d7c2adcebc482;16;9196
6320919036adb3394d529ba9;16;8830
631e6957516d7c2adcec3139;16;9529
63f31781dd5e77f9b14aa041;16;0
631e6989516d7c2adcec33f9;16;5390
641032c1dc0647f1bd589172;16;8100
64225c470b2766471549f110;16;1494331
631e5858516d7c2adceb9145;16;8681
631e596e516d7c2adceb9cef;16;7904
631e6953516d7c2adcec30fd;16;8969
631e55ac049b5bbe314624e2;16;3132
63d8dbff0508689ecc0a71a2;16;0
631e6d23516d7c2adcec5a2d;16;9935
631e50c3049b5bbe3145f38f;16;8458
631e5034049b5bbe3145edda;16;8320
631e6cbf516d7c2adcec5626;16;5233
631e53a9049b5bbe31461251;16;4272
631e6cfe516d7c2adcec5890;16;8171
631e5301049b5bbe31460b4b;16;7589
631e5491049b5bbe31461b2f;16;5702
631e50ce049b5bbe3145f403;16;8169
631e52c9049b5bbe314608f5;16;4641
631e5861516d7c2adceb918c;16;4484
631e50f3049b5bbe3145f5ba;16;4264
631e5197049b5bbe3145fc5d;16;6660
642144de3387ce9b745c2fab;16;0
63d780640508689ecc006d0f;16;3813
631e5b5c516d7c2adcebaef0;16;9185
631e5b8f516d7c2adcebb11d;16;4742
631e5b17516d7c2adcebabe9;16;4684
631e6f18516d7c2adcec694c;16;9979
631e6f45516d7c2adcec6b6b;16;5355
631e6f23516d7c2adcec69cb;16;7258
631e5c53516d7c2adcebb6a0;16;7712
631e5cee516d7c2adcebbc6f;16;5135
631e6efe516d7c2adcec6834;16;6581
631e5da9516d7c2adcebc49a;16;7666
631e6f0f516d7c2adcec68db;16;7062
631e6f5f516d7c2adcec6ca8;16;4624
631e5c61516d7c2adcebb730;16;5552
631e58b0516d7c2adceb94aa;16;4869
631e706e516d7c2adcec7b53;16;5373
631e6ca3516d7c2adcec5533;16;6640
631e5a90516d7c2adceba7c4;16;829000
631e4e7fe5e161518eff4a31;16;0
631e3d78f6f16759f9da49d3;16;6615
631e6c6e516d7c2adcec5356;16;5724
631e54c6049b5bbe31461ca1;16;6975
631e6c71516d7c2adcec5363;16;5686
631e51fb049b5bbe3146003c;16;9197
631e559b049b5bbe31462426;16;5355
631e5966516d7c2adceb9c90;16;4192
631e57c1516d7c2adceb8d49;16;4482
631e4e82e5e161518eff52a2;16;0
63d377a20f9ae336da4ec686;16;0
631e6a3c516d7c2adcec3bc9;16;5921
63fc2d662b9d76bd795dfd41;16;7490
631e6a31516d7c2adcec3b4d;16;6545
631e6ed3516d7c2adcec6683;16;4738
64056e46746ba2bb44811029;16;11733
631e50eb049b5bbe3145f541;16;8136
6409a3968d01f83929625974;16;5378
631e69c9516d7c2adcec371a;16;8761
631e4fc0049b5bbe3145e96b;16;10177
631e5777516d7c2adceb8ba6;16;4500
63209e0936adb3394d52dfac;16;4323
631e6854516d7c2adcec2424;16;8273
631e5d5c516d7c2adcebc0cf;16;8157
631e7143516d7c2adcec863c;16;5619
631e4e7ee5e161518eff4941;16;0
631e585b516d7c2adceb9152;16;6489
631e711b516d7c2adcec84f2;16;4235
631e70a3516d7c2adcec7e3b;16;9188
63207ac936adb3394d51d0cf;16;7756
631e6f99516d7c2adcec6fd8;16;8852
631e5d53516d7c2adcebc05b;16;9925
631e5a44516d7c2adceba4f3;16;5607
631e536e049b5bbe31460fcd;16;4440
631e4fad049b5bbe3145e8db;16;8948
631e5d76516d7c2adcebc1f2;16;8855
63c6541d9d0d4c6dbd4fba5b;16;0
632026b336adb3394d4f4d14;16;152760
6320983036adb3394d52b5c5;16;7751
631e4e7ee5e161518eff49d7;16;0
631e6e0e516d7c2adcec5f35;16;7813
64057e09746ba2bb44818883;16;8700
655184299fe1e06fcc2bea8b;16;4278563
631e5a89516d7c2adceba77b;16;3139
631e6b37516d7c2adcec4735;16;5968
6346357774cba39343f5a74e;16;0
63d39b4e0508689ecceb4d57;16;5060
6320985836adb3394d52b6e2;16;10567
63f875943027d59a1a1bd916;16;4035
63f8742e3027d59a1a1b9012;16;4089
631e6b4d516d7c2adcec4829;16;7846
631e6b67516d7c2adcec4974;16;3483
63d9057d7ec17575625343e8;16;0
63fcc2d13027d59a1a511b7b;16;0
631e5c04516d7c2adcebb458;16;17719
631e593b516d7c2adceb9aad;16;8339
63fd717c2b9d76bd796cc3ac;16;0
641904583d8138326bd829a1;16;0
631e5698049b5bbe31462af0;16;7528
631e54a4049b5bbe31461bab;16;5246
631e59d7516d7c2adceba10a;16;6417
63d47f9e7ec1757562f46364;16;0
64093a338d01f8392940e922;16;0
63cbac22ce39d88e27f0d872;16;0
631e6757516d7c2adcec19aa;16;10608
631e4f9f049b5bbe3145e844;16;5608
631e6eea516d7c2adcec6777;16;7792
631e7023516d7c2adcec7731;16;5892
63d8d4ac0508689ecc0a0ca0;16;7063
631e5b1d516d7c2adcebac30;16;5689
641587da03b31768cb086573;16;0
631e6fb8516d7c2adcec7189;16;7164
63eda772dd5e77f9b1fb398a;16;11253
631e686a516d7c2adcec2574;16;7435
640ea6fe04d432904d24757d;16;316062
631e4e7ee5e161518eff4958;16;0
640fd583dc0647f1bd4b08ee;16;5096
63d781fb0508689ecc009139;16;5010
631e6fe2516d7c2adcec73dd;16;6718
631e6bd5516d7c2adcec4e2b;16;5400
63c75d073eb4d4e63c546f4c;16;0
63d8c36e7ec17575624a1dcd;16;0
63eb215d3e22872529aed31c;16;0
631e5417049b5bbe314616e2;16;8099
631e709a516d7c2adcec7db8;16;4795
641a9677efa88e80367137f0;16;0
640ebb0752d88ad59181613c;16;407072
631e67e2516d7c2adcec1e8b;16;13806
631e6f9a516d7c2adcec6fea;16;5950
65363e2e6ded81b6946557e0;16;1536582
631dfd41df5e0b1702af5b1f;16;573750
631e5a56516d7c2adceba5a8;16;252173
6320238d36adb3394d4f0c4a;16;1953512
63201f5536adb3394d4eb80c;16;1953970
63204f5336adb3394d50adbf;16;1426639
631e2790df5e0b1702afc30b;16;328218
631e460ee5e161518efd0d5e;16;0
63204ad636adb3394d5085ea;16;623999
631e0717df5e0b1702af658e;16;379742
631e468f049b5bbe3145adba;16;198789
632042ff36adb3394d50390e;16;904535
631e58aa516d7c2adceb946a;16;5351
631e5317049b5bbe31460c31;16;7678
631e545b049b5bbe314619d6;16;7435
631e52de049b5bbe314609df;16;8400
63df0a3fc7ed3a3fb1199c5e;16;0
631e4e7fe5e161518eff4a46;16;0
6412aae5d1083937f7b9ccb2;16;11489
63d9cdf67ec17575625bf30e;16;0
63d35c3c0f9ae336da4c9635;16;0
631e5e7e516d7c2adcebc9dc;16;5808
641e89c614519301c3b461fc;16;0
6320305736adb3394d4fb974;16;13997
636227e896a328e63a453292;16;97659
631e4e82e5e161518eff5235;16;0
631e6f8a516d7c2adcec6f1f;16;8134
6423a49d9047f766ac99264b;16;7110
64707a6937c9f68922e9ec00;16;0
63aff522031d7b3fee18bb95;16;0
63d4b4a60508689eccf0feb0;16;0
640b37a2f5c30478488fa432;16;0
631e4e7be5e161518eff4135;16;0
6320502f36adb3394d50b62d;16;107492
631e6e69516d7c2adcec6211;16;10010
63d86b687ec1757562316ff2;16;0
63d492230f9ae336da559dfb;16;0
632098c936adb3394d52ba68;16;7601
631e5267049b5bbe31460515;16;11026
640557ca746ba2bb447fd2a6;16;7114
637af7f9bf21f6140293a86d;16;0
631e24fbdf5e0b1702afaf0d;16;8977
6320a5d936adb3394d530fbe;16;3941
631e6dee516d7c2adcec5e9b;16;5329
631e5a9d516d7c2adceba841;16;3186
631e694c516d7c2adcec30a0;16;4803
631e55a9049b5bbe314624be;16;3165
631e6f48516d7c2adcec6b90;16;4550
6320574636adb3394d50f408;16;818207
6320580636adb3394d50fa15;16;801346
631e4e7ce5e161518eff449f;16;0
631e4e7be5e161518eff409b;16;0
642b7f9af15f1f22c5730a09;16;12765
6417c80503b31768cb0f426b;16;7389
631ffc628954e00ea620c85c;16;1197999
631e5f07516d7c2adcebcbb4;16;492001
631e440c64d4c49f61270168;16;9284
631e3080f6f16759f9d9e894;16;3605656
631e5932516d7c2adceb9a49;16;6401932
6320261136adb3394d4f45d7;16;904500
631e4a96049b5bbe3145c4f0;16;354750
6320543a36adb3394d50e0ce;16;582375
631e376cf6f16759f9da2f6a;16;738801
63204cb536adb3394d5097f7;16;99144
631e37e5f6f16759f9da33f2;16;826950
631e3bf8f6f16759f9da38dc;16;1228125
631e204adf5e0b1702af8c77;16;7687693
6320327436adb3394d4fcd86;16;33180
631e64b1516d7c2adcebfd2d;16;720000
631e44eb049b5bbe3145a18a;16;849000
631e6496516d7c2adcebfbd5;16;626250
631e6635516d7c2adcec0e6d;16;145239
631e0dcadf5e0b1702af6d42;16;379767
63ae42cf7f5c96a93fc1c0eb;16;10270913
6320459736adb3394d5051a2;16;3010881
631e5b21516d7c2adcebac69;16;5722358
631e23aadf5e0b1702afa5e0;16;7654706
631e2598df5e0b1702afb304;16;1938853
631e4ee2049b5bbe3145e259;16;7389935
631e1762df5e0b1702af76b1;16;31201
631e2a08df5e0b1702afd7d5;16;335586
632027ef36adb3394d4f5a5a;16;566199
631e7206516d7c2adcec8f5c;16;268412
639149c934195bbee52509d6;16;7059092
631e4cc1049b5bbe3145d5de;16;1982907
631e52d0049b5bbe31460952;16;25261
63204d6336adb3394d509e1d;16;2395531
631e64e5516d7c2adcebff7b;16;760800
63282fd9a537122435790aad;16;4197823
6537e54bbb1069ed42257fdf;16;4070271
631e4fbb049b5bbe3145e92c;16;9863
667a60df1bca8167fa22c38e;16;0
654f0a9784457afaf99eaa9d;16;0
631e0398df5e0b1702af61a9;16;369000
63204e6c36adb3394d50a608;16;1083428
63204e7636adb3394d50a65e;16;142516
631e65a5516d7c2adcec0821;16;49178
631e3149f6f16759f9d9f0e9;16;390000
631e6563516d7c2adcec0597;16;392450
631e3193f6f16759f9d9f410;16;637694
642f88ba6b01361cda008ba0;16;0
631e47ef049b5bbe3145b5d3;16;202500
6320413136adb3394d502549;16;78826
631e37a1f6f16759f9da31d4;16;1063501
63204bc136adb3394d508e01;16;328041
63b94399e28e354cb70f8649;16;0
632070aa36adb3394d51ce06;15;6441
63e9ebeee7fea86670b0d34d;15;11527
63d22c104d99757644d45919;15;0
631e504b049b5bbe3145ee99;15;7718
631e5bbc516d7c2adcebb352;15;3046232
63203cd936adb3394d501088;15;1839494
631e52e0049b5bbe314609f5;15;11242
631e4fde049b5bbe3145eaaf;15;10661
631e500c049b5bbe3145ecab;15;10163
631e4fee049b5bbe3145eb63;15;10083
631e521e049b5bbe314601d4;15;7193
631e6751516d7c2adcec1965;15;10247
6409989848a4ea7f1a74d040;15;0
631e568e049b5bbe31462aa2;15;5923
63eb1c57e7fea86670c91025;15;0
631e2656df5e0b1702afba29;15;1094223
631e5af8516d7c2adcebab0f;15;4715
633cec2c8cc720458e5f9099;15;0
646ddef92e196403ec2180e2;15;339364
65040dd6b58afcf2a4441838;15;6000625
631e4751049b5bbe3145b299;15;1005576
631e527c049b5bbe314605cc;15;4468
631e64aa516d7c2adcebfcd9;15;145291
641e9248365b307a44738a62;15;0
631e3d12f6f16759f9da4522;15;197573
631e3ceaf6f16759f9da4361;15;639107
631e4e7ce5e161518eff4455;15;0
6320a0a036adb3394d52efae;15;7720
631e5cdd516d7c2adcebbbb7;15;7787
631e70f6516d7c2adcec82f4;15;4401
63285b0c20711d63e6f7009a;15;0
631e58dd516d7c2adceb9698;15;14550
631e69d7516d7c2adcec3798;15;8230
631e4fa4049b5bbe3145e880;15;9026
634644f7a6a457c3fe46d99e;15;0
631e6f79516d7c2adcec6e3a;15;7073
631e5d11516d7c2adcebbe03;15;6552
631e57c3516d7c2adceb8d56;15;4560
631e5026049b5bbe3145ed88;15;7891
6412a3fbd1083937f7b88e7f;15;6026
631e5213049b5bbe3146014a;15;12259
631e50bc049b5bbe3145f344;15;7918
631e58f2516d7c2adceb976a;15;15161
6320a5e236adb3394d53100a;15;6247
631e4c0de5e161518efeb973;15;0
631e5bac516d7c2adcebb2a6;15;1552985
631e6860516d7c2adcec24e1;15;7079
631e52b5049b5bbe31460814;15;3548
631e528e049b5bbe3146068c;15;4339
631e519e049b5bbe3145fca6;15;5527
631e530a049b5bbe31460bba;15;4500
631e5a04516d7c2adceba2cc;15;5488
631e537c049b5bbe31461094;15;4122
631e6d2c516d7c2adcec5a7b;15;14217
631e6f09516d7c2adcec68a1;15;5954
631e6ecd516d7c2adcec6659;15;10386
631e550b049b5bbe31461eed;15;8054
631e3587f6f16759f9da1edb;15;4544
631e5356049b5bbe31460ecd;15;6873
631e6c8b516d7c2adcec544a;15;7479
6421b17cb00e6a381f3ff906;15;3740
631e6c2f516d7c2adcec5158;15;5643
631e5af9516d7c2adcebab1c;15;5520
640c6db1f5c304784895131d;15;0
631e4e7ce5e161518eff43ae;15;0
631e53c3049b5bbe31461340;15;6054
63207cc836adb3394d51e153;15;8096
631e4e01049b5bbe3145dc6f;15;798765
631e6ac2516d7c2adcec41e4;15;11082
631e5369049b5bbe31460f99;15;4708
641a66fe365b307a44375d2b;15;0
63d398e87ec1757562eea67d;15;0
631e583e516d7c2adceb90b0;15;5024
631e519d049b5bbe3145fc99;15;5290
6320954936adb3394d529ec9;15;5871
6406962e746ba2bb4485c4d4;15;8013
6438d19ce0189ffcc4b084aa;15;7082
6322c8e34a02e469c91861b6;15;0
6492c09da9c716bba288b5de;15;0
631e5b7e516d7c2adcebb069;15;4426463
6320234eee73a0067a5a9fe9;15;0
631e4c00e5e161518efe9580;15;0
63208ed236adb3394d529186;15;6196
64190fdc3d8138326bd94962;15;4974
631e6fc1516d7c2adcec7218;15;8665
63d338210508689ecce0288a;15;10240
631e5f13516d7c2adcebcc03;15;94700
65b9c7abbffcc6d6412c0bdb;15;268876
6348d6a6d6dd1d79270cf78e;15;0
631e6b02516d7c2adcec44a8;15;4794
631e6b62516d7c2adcec493d;15;8876
63d20b62e25a8ba7ef511be3;15;0
631e4e7ee5e161518eff49c3;15;0
657a6d0735b03cd00d5bbf75;15;0
631e6e54516d7c2adcec6153;15;9894
6424d89240ea02ff7133f864;15;0
64363089dfeeadb8368a3e8e;15;6108
631e5b03516d7c2adcebab71;15;4351
631e69a5516d7c2adcec358b;15;5998
631e5e04516d7c2adcebc81f;15;8364
64113b0152d88ad591c2113d;15;0
631e6ee0516d7c2adcec670b;15;5331
63d92f2c0508689ecc0ccbe9;15;0
631e4a2c049b5bbe3145c150;15;3816341
631e5a6c516d7c2adceba682;15;3004
631e6c1b516d7c2adcec50c5;15;7411
6459b498a1e41497040504a6;15;0
631e536b049b5bbe31460fb3;15;5159
643cea472669ef0a83434a87;15;15183
631e673e516d7c2adcec1885;15;10190
631e5757049b5bbe31462f82;15;4981
631e4e82e5e161518eff53b4;15;0
631e7055516d7c2adcec79f4;15;9270
641bd192365b307a443e7e72;15;0
64142b82ce6f2112f36f8519;15;0
631e5b1f516d7c2adcebac4a;15;5764
63c6a5b9e25a8ba7ef2a5353;15;0
631e7110516d7c2adcec8454;15;10126
631e7061516d7c2adcec7a9b;15;10090
631e5311049b5bbe31460bef;15;5250
631e6e57516d7c2adcec6170;15;5712
6407e2ab6f8fba3b46ffe3e2;15;0
631e5ddd516d7c2adcebc6a0;15;5473
631e7089516d7c2adcec7cc2;15;6862
631e53ad049b5bbe3146126b;15;5086
631e5937516d7c2adceb9a7a;15;7720
63d7dbc77ec17575622e5aa0;15;0
632080b036adb3394d51fe77;15;6616
6482e850c573e5a5b20f7ed5;15;93807
631e6d2f516d7c2adcec5a8d;15;4125
631e4faa049b5bbe3145e8c9;15;7546
641e59e1365b307a446ff88c;15;0
64129f50d1083937f7b7901c;15;4837
631e6401516d7c2adcebf554;15;174701
631e04f8df5e0b1702af6335;15;333289
631e1d98df5e0b1702af7de8;15;939124
631e4a8d049b5bbe3145c4a6;15;2294370
63e8a666d0f1269956501dce;15;0
631e4fb9049b5bbe3145e91f;15;8732
631e5dae516d7c2adcebc4d3;15;2684
631e5de2516d7c2adcebc6c7;15;66611
631e627c516d7c2adcebe432;15;214940
631e5aee516d7c2adcebaac0;15;4875
631e4694049b5bbe3145adea;15;966849
631e27dedf5e0b1702afc52e;15;1043159
631e6d2a516d7c2adcec5a6e;15;5607
631e5109049b5bbe3145f6be;15;7114
63207ae736adb3394d51d1d5;15;6848
631e5016049b5bbe3145ed09;15;6779
631e4ef2049b5bbe3145e2d2;15;78543
6320439936adb3394d503f64;15;14926
631e5cdf516d7c2adcebbbcf;15;9640
631e4fb7049b5bbe3145e912;15;8827
631e6b2f516d7c2adcec46c5;15;8597
631e4e7de5e161518eff45b3;15;0
643ce825c2178a9e96cda747;15;5826
631e673a516d7c2adcec184b;15;10507
631e295bdf5e0b1702afd3b5;15;28379
631e4fb3049b5bbe3145e905;15;8750
63ee0a3b3e22872529e78dad;15;0
63d711270508689eccf97b63;15;0
6423cdff87cfee0cc3827d02;15;7110
631e2340df5e0b1702afa1dc;15;44765
631e3ccaf6f16759f9da41ff;15;16549
63ef63e43e228725290040c1;15;0
6347db8fd6dd1d792703aa79;15;0
6406fdb5746ba2bb448f8556;15;0
644e887f1f2e984fa1235dca;15;0
64129afdd1083937f7b6635e;15;8083
631e6d05516d7c2adcec58d9;15;6959
640558a168cb1ed530998702;15;10918
6405566f746ba2bb447fbfd9;15;5013
64e04138d896076a0f7dac02;15;0
63f098eedd5e77f9b12537a2;15;0
631e5dec516d7c2adcebc730;15;3666
63a42a02600fda60ea19b268;15;9299
631e6eca516d7c2adcec6638;15;6261
631e6ec5516d7c2adcec6607;15;9354
631e5987516d7c2adceb9e07;15;7350
631e559e049b5bbe31462438;15;3150
631e697d516d7c2adcec3348;15;3120
64c0f8894f74a96ca4552f22;15;0
64892de912740ac5f9a38de1;15;0
63206b0d36adb3394d51a3e7;15;5600807
6320262f36adb3394d4f473f;15;3301730
631e4ad5049b5bbe3145c772;15;476250
631e46ae049b5bbe3145aedf;15;644198
631e448e049b5bbe31459f01;15;682950
631e4488049b5bbe31459edc;15;682950
63202bea36adb3394d4f8970;15;1258760
63202ddc36adb3394d4f9ef2;15;1113162
631e3ca3f6f16759f9da3fe6;15;66826
63204bb236adb3394d508d76;15;714538
631e5cd3516d7c2adcebbb42;15;0
631e4be1049b5bbe3145ce1a;15;1947301
631e3d40f6f16759f9da470c;15;6866915
631e3f9ef6f16759f9da5c23;15;4513643
632054c636adb3394d50e4af;15;104438
63205af736adb3394d510ee3;15;955810
63202f7936adb3394d4fb0bb;15;14010
631e4741049b5bbe3145b237;15;53728
631e4763049b5bbe3145b2df;15;53458
631e6703516d7c2adcec1589;15;12387
631e4f90049b5bbe3145e79c;15;6661860
631e44df049b5bbe3145a139;15;23632
631e3d76f6f16759f9da49b1;15;8936755
646dc1ae2e196403ec149ec4;15;5472
642696a6bf784decda8404ed;15;25562
631e0223df5e0b1702af6026;15;2777431
631e3cf1f6f16759f9da43c2;15;1431188
6320494d36adb3394d5072de;15;153564
631e5a11516d7c2adceba33c;15;90000
631e5404049b5bbe3146160b;15;2895
631e48cf049b5bbe3145b97c;15;255000
631e0ee4df5e0b1702af6e1f;15;132001
63201d8436adb3394d4e98d5;15;525757
631e5df0516d7c2adcebc75a;15;30478
63205e1d36adb3394d512b04;14;182051
647428045773ddc0f7ec2fc9;14;7642
631e6c8f516d7c2adcec5469;14;8062
631e539a049b5bbe31461213;14;3109
646af0a529456149fd866f9a;14;41772
631e675a516d7c2adcec19dd;14;9544
631e5ce6516d7c2adcebbc1f;14;523051
631e1e55df5e0b1702af8122;14;595435
63208f6d36adb3394d529692;14;4660
6320284336adb3394d4f5de4;14;3203578
631e504a049b5bbe3145ee8c;14;7214
631e4fff049b5bbe3145ec19;14;10341
631e6652516d7c2adcec0f16;14;524007
6549a6699b76540092c1b721;14;1691709
631e4f96049b5bbe3145e7d9;14;586669
63d702480508689eccf95b70;14;0
631e5de4516d7c2adcebc6d4;14;8400
63464e45a6a457c3fe4c1023;14;0
63e1219154729195e9049a83;14;0
631e252ddf5e0b1702afb09a;14;151125
631e23dcdf5e0b1702afa80e;14;169623
631e3f64f6f16759f9da5abf;14;299407
632025d636adb3394d4f437d;14;741750
